customer_id,customer_name,gender,age,city,state,signup_date,customer_segment
100336,Kavita Verma,Female,43.0,Mumbai,Maharashtra,2022-08-14,New
100337,Karan Yadav,Male,49.0,Kolkata,West Bengal,2021-08-06,Regular
100338,Sanjay Reddy,Male,52.0,Surat,Gujarat,2021-03-31,New
100339,Rohit Chauhan,Female,41.0,Lucknow,Uttar Pradesh,2024-05-30,Regular
100340,Sneha Gupta,Female,31.0,,Delhi,2022-12-17,Premium
100341,Vivek Khan,Female,,Kolkata,West Bengal,2023-01-02,Regular
100342,Nisha Sinha,male,37.0,Noida,Uttar Pradesh,2024-06-09,New
100343,Anjali Singh,Male,61.0,Pune,Maharashtra,2023-08-21,Regular
100344,Ayesha Sinha,Male,43.0,Surat,Gujarat,2023-06-18,Regular
100345,Rahul Verma,Female,68.0,Nagpur,Maharashtra,2025-12-05,New
100346,Pooja Malhotra,Female,52.0,Noida,Uttar Pradesh,2022-05-11,New
100347,Ayesha Roy,Female,34.0,Delhi,Delhi,2023-06-23,Regular
100348,Anjali Das,Female,47.0,Ahmedabad,Gujarat,2023-04-21,New
100349,Rahul Verma,male,61.0,Patna,Bihar,2024-02-04,Premium
100350,Rohit Joshi,Female,29.0,Mumbai,Maharashtra,2025-05-17,Regular
100351,Vikas Agarwal,Female,54.0,Hyderabad,Telangana,2022-08-30,Regular
100352,Simran Malhotra,female,24.0,Ahmedabad,Gujarat,2024-02-09,Regular
100353,Rohit Patel,Male,40.0,Nagpur,Maharashtra,2024-07-23,Premium
100354,Pooja Yadav,Female,57.0,Bengaluru,Karnataka,2025-06-15,New
100355,Priya Sinha,male,43.0,Pune,Maharashtra,2025-05-19,Regular
100356,Sanjay Thakur,Female,64.0,Patna,Bihar,2025-08-06,Regular
100357,Rahul Joshi,Male,101.0,Jaipur,Rajasthan,2024-02-16,New
100358,Amit Agarwal,Male,56.0,Ahmedabad,Gujarat,2023-11-03,Regular
100359,Ayesha Sinha,Female,40.0,Ranchi,Jharkhand,2024-10-13,New
100360,Manish Thakur,M,66.0,Hyderabad,Telangana,2024-08-17,Regular
100361,Sneha Singh,Male,42.0,Mumbai,Maharashtra,2023-05-01,Regular
100362,Nisha Chauhan,Male,69.0,Patna,Bihar,2024-01-16,Regular
100363,Nisha Mishra,M,20.0,Delhi,Delhi,2022-08-11,Regular
100364,Sneha Thakur,,27.0,Chennai,Tamil Nadu,2022-09-22,New
100365,Simran Patel,,62.0,Bengaluru,Karnataka,2021-08-06,Regular
100366,Rahul Agarwal,Female,55.0,Bengaluru,Karnataka,2023-10-14,Regular
100367,Rohit Singh,Female,29.0,Chandigarh,Chandigarh,2024-09-25,Regular
100368,Sneha Agarwal,male,66.0,Nagpur,Maharashtra,2024-11-18,Regular
100369,Manish Singh,Male,39.0,Delhi,Delhi,2024-01-19,Regular
100370,Arjun Gupta,Male,33.0,Gurgaon,Haryana,2024-07-06,Regular
100371,Vivek Sinha,Female,41.0,Indore,Madhya Pradesh,2024-04-16,Premium
100372,Sanjay Mehta,female,36.0,Nagpur,Maharashtra,2022-11-14,Regular
100373,Arjun Sinha,female,52.0,Chandigarh,Chandigarh,2025-12-20,VIP
100374,Sneha Verma,Female,23.0,Jaipur,Rajasthan,2021-10-02,Regular
100375,Sanjay Sharma,Female,69.0,Delhi,Delhi,2023-08-17,New
100376,Vikas Sinha,Female,68.0,Jaipur,Rajasthan,2024-08-26,Regular
100377,Anjali Malhotra,Male,25.0,Gurgaon,Haryana,2023-10-21,Regular
100378,Neha Agarwal,male,41.0,Chennai,Delhi ,2023-08-23,New
100379,Neha Jain,Male,,Nagpur,Maharashtra,2023-12-19,Regular
100380,Vikas Singh,Male,57.0,Indore,Madhya Pradesh,2021-09-24,New
100381,Nisha Verma,Male,45.0,Indore,Madhya Pradesh,2023-01-04,Premium
100382,Vikas Roy,Male,24.0,Kolkata,West Bengal,2024-08-13,New
100383,Karan Jain,Female,69.0,Chennai,Tamil Nadu,2021-03-09,Regular
100384,Riya Thakur,Male,27.0,Noida,Uttar Pradesh,2023-10-03,Regular
100385,Manish Yadav,Male,65.0,Mumbai,Maharashtra,2021-12-24,New
100386,Priya Patel,Female,22.0,Jaipur,Rajasthan,2023-08-01,Regular
100387,Sanjay Kumar,Male,67.0,Bengaluru,Karnataka,2021-04-12,New
100388,Pooja Chauhan,male,28.0,Lucknow,Uttar Pradesh,2023-01-04,New
100389,Rahul Verma,Female,41.0,Noida,Uttar Pradesh,2024-05-30,Regular
100390,Karan Kumar,Male,29.0,Surat,Gujarat,2025-01-04,Regular
100391,Vikas Khan,Male,57.0,Delhi,Delhi,2023-02-07,New
100392,Karan Agarwal,Male,27.0,Hyderabad,Telangana,2024-03-03,Regular
100393,Manish Joshi,Male,23.0,Bengaluru,Karnataka,2024-08-09,New
100394,Arjun Das,Female,23.0,Bengaluru,Karnataka,2023-04-08,Regular
100395,Pooja Agarwal,female,35.0,Bhopal,Madhya Pradesh,2024-08-02,Regular
100396,Anjali Mishra,,43.0,Patna,Bihar,2024-12-26,Premium
100397,Manish Das,Male,56.0,Lucknow,Uttar Pradesh,2025-04-08,Regular
100398,Vivek Jain,M,32.0,Chandigarh,Chandigarh,2023-06-10,New
100399,Neha Das,Female,27.0,Gurgaon,Haryana,2023-03-09,New
100400,Simran Joshi,female,21.0,Mumbai,Maharashtra,2025-06-28,Regular
100401,Priya Agarwal,F,39.0,Lucknow,Uttar Pradesh,2021-09-21,New
100402,Amit Thakur,Male,23.0,Pune,Maharashtra,2024-03-30,Regular
100403,Vivek Das,Female,25.0,Delhi,Delhi,2023-04-20,New
100404,Karan Mehta,Male,53.0,Chandigarh,Chandigarh,2025-07-21,Regular
100405,Rohit Mehta,Male,54.0,Bhopal,Madhya Pradesh,2023-05-09,Regular
100406,Priya Sharma,Female,59.0,Hyderabad,Telangana,2025-06-03,Regular
100407,Priya Jain,Female,21.0,Mumbai,Maharashtra,2023-08-25,New
100408,Sneha Joshi,,33.0,Bengaluru,Karnataka,2025-03-25,Regular
100409,Riya Reddy,F,22.0,Surat,Gujarat,2023-05-27,Premium
100410,Arjun Das,Female,39.0,Nagpur,Maharashtra,2023-12-20,New
100411,Aditya Das,Male,21.0,Mumbai,Maharashtra,2024-10-08,Regular
100412,Rohit Khan,Female,24.0,Jaipur,Rajasthan,2021-10-08,New
100413,Pooja Agarwal,female,64.0,Chandigarh,Chandigarh,2025-03-18,Regular
100414,Nisha Yadav,Female,28.0,Pune,Maharashtra,2023-04-12,Regular
100415,Vikas Mishra,Female,65.0,Chandigarh,Chandigarh,2025-10-12,Premium
100416,Kavita Verma,Female,61.0,Jaipur,Rajasthan,2022-07-03,Premium
100417,Kavita Malhotra,Male,66.0,Gurgaon,Haryana,2023-07-23,New
100418,Arjun Patel,Female,62.0,Ranchi,Jharkhand,2023-11-17,Regular
100419,Simran Chauhan,female,49.0,Lucknow,Uttar Pradesh,2021-07-18,New
100420,Vikas Sharma,male,24.0,Lucknow,Uttar Pradesh,2024-10-13,Premium
100421,Pooja Roy,Male,69.0,Bhopal,Madhya Pradesh,2024-09-30,New
100422,Rohit Chauhan,Female,53.0,Chennai,Tamil Nadu,2025-12-22,New
100423,Aditya Gupta,Male,26.0,Delhi,Delhi,2024-04-06,Regular
100424,Simran Gupta,male,49.0,Noida,Uttar Pradesh,2022-04-17,Regular
100425,Sneha Verma,male,43.0,Hyderabad,Telangana,2022-10-18,Regular
100426,Neha Malhotra,Male,40.0,Ahmedabad,Gujarat,2025-04-26,Regular
100427,Karan Khan,Male,26.0,Kolkata,West Bengal,2025-01-01,Regular
100428,Vikas Jain,male,50.0,Kolkata,West Bengal,2021-06-20,Premium
100429,Aditya Sharma,Female,58.0,Jaipur,Rajasthan,2023-12-14,Regular
100430,Vikas Kumar,Male,44.0,Nagpur,Maharashtra,2025-02-04,Regular
100431,Sanjay Chauhan,F,39.0,Hyderabad,Telangana,2024-06-10,VIP
100432,Karan Malhotra,Female,41.0,Nagpur,Maharashtra,2023-06-27,Regular
100433,Nisha Sharma,,19.0,Gurgaon,Haryana,2025-09-05,Premium
100434,Arjun Roy,Male,27.0,Gurgaon,Haryana,2022-08-03,Regular
100435,Ayesha Gupta,Female,66.0,Bengaluru,Karnataka,2023-01-05,Regular
100436,Ayesha Patel,F,33.0,Indore,Madhya Pradesh,2022-11-20,Premium
100437,Manish Reddy,Female,40.0,Ranchi,Jharkhand,2022-04-10,Premium
100438,Sneha Agarwal,,28.0,Kolkata,West Bengal,2023-07-12,New
100439,Sneha Mishra,,52.0,Lucknow,Uttar Pradesh,2025-03-25,New
100440,Rahul Gupta,Male,68.0,Patna,Bihar,2022-07-06,Regular
100441,Amit Singh,Male,54.0,Noida,Uttar Pradesh,2025-03-01,Premium
100442,Simran Agarwal,F,48.0,Kolkata,West Bengal,2021-11-06,New
100443,Sneha Yadav,Male,32.0,Delhi,Delhi,2022-08-29,New
100444,Simran Mehta,Female,27.0,Mumbai,Maharashtra,2022-12-25,Premium
100445,Kavita Mishra,female,46.0,Kanpur,Uttar Pradesh,2024-05-02,Regular
100446,Riya Sinha,Female,32.0,Indore,Madhya Pradesh,2023-12-28,Regular
100447,Pooja Das,Female,44.0,Patna,Bihar,2025-07-21,Premium
100448,Sneha Sinha,Female,67.0,Hyderabad,Telangana,2025-06-17,New
100449,Sneha Gupta,female,43.0,Kolkata,West Bengal,2021-05-16,Regular
100450,Vikas Sharma,Male,58.0,Bengaluru,Karnataka,2023-04-11,New
100451,Vikas Agarwal,Male,22.0,,Madhya Pradesh,2021-03-01,Regular
100452,Manish Sharma,male,22.0,Kanpur,Uttar Pradesh,2024-04-21,New
100453,Ayesha Das,Female,,Nagpur,Maharashtra,2023-04-08,Regular
100454,Unknown,Male,48.0,Noida,Uttar Pradesh,2025-09-10,Premium
100455,Ayesha Mishra,M,21.0,Noida,Uttar Pradesh,2025-12-01,Regular
100456,Riya Chauhan,,59.0,Hyderabad,Telangana,2024-06-24,Regular
100457,Priya Khan,male,26.0,Chennai,Tamil Nadu,2024-09-04,Premium
100458,Sneha Chauhan,Female,42.0,Bhopal,Madhya Pradesh,2025-07-02,Premium
100459,Vikas Malhotra,M,58.0,Hyderabad,Telangana,2021-04-07,Regular
100460,Amit Reddy,Male,20.0,Mumbai,Maharashtra,2021-09-06,Regular
100461,Pooja Patel,Female,64.0,Jaipur,Rajasthan,2023-09-07,Regular
100462,Karan Patel,Male,3.0,Ahmedabad,Gujarat,2024-02-25,Regular
100463,Neha Patel,male,44.0,Noida,Uttar Pradesh,2022-02-15,Regular
100464,Sneha Chauhan,,52.0,Indore,Madhya Pradesh,2023-02-13,Premium
100465,Arjun Chauhan,Male,24.0,Delhi,Delhi,2022-05-31,New
100466,Neha Das,F,20.0,Surat,Gujarat,2021-01-07,Regular
100467,Aditya Sharma,Female,57.0,Gurgaon,Haryana,2024-12-02,Premium
100468,Nisha Malhotra,Male,39.0,Gurgaon,Haryana,2022-09-22,Regular
100469,Ayesha Das,female,34.0,Surat,Gujarat,2025-05-28,New
100470,Sneha Joshi,Female,25.0,Surat,Delhi ,2023-12-12,Premium
100471,Manish Mehta,Male,39.0,Surat,Gujarat,2025-03-17,New
100472,Nisha Mishra,Female,39.0,Ahmedabad,Gujarat,2024-07-12,Regular
100473,Anjali Khan,Male,19.0,Nagpur,Maharashtra,2024-01-08,Premium
100474,Sanjay Reddy,F,50.0,Chennai,Tamil Nadu,2023-05-14,Premium
100475,Kavita Chauhan,Female,54.0,Pune,Maharashtra,2024-04-28,VIP
100476,Rahul Agarwal,female,37.0,Pune,Maharashtra,2024-07-16,New
100477,Sneha Roy,,52.0,Ranchi,Jharkhand,2025-12-12,Regular
100478,Simran Sinha,Male,25.0,Bhopal,Madhya Pradesh,2021-03-14,Regular
100479,Priya Jain,M,67.0,Pune,Maharashtra,2021-03-07,Premium
100480,Priya Reddy,Male,41.0,Mumbai,Maharashtra,2025-07-08,Regular
100481,Simran Malhotra,Male,66.0,Ranchi,Jharkhand,2025-04-20,Regular
100482,Priya Verma,Male,62.0,Ahmedabad,Gujarat,2022-06-14,Regular
100483,Nisha Kumar,Female,46.0,Lucknow,Uttar Pradesh,2021-09-22,New
100484,Sneha Chauhan,Male,25.0,Pune,Maharashtra,2025-04-17,New
100485,Arjun Das,Male,68.0,Chandigarh,Chandigarh,2022-01-06,Regular
100486,Sneha Thakur,Female,40.0,Nagpur,Maharashtra,2025-02-02,Premium
100487,Vikas Agarwal,Female,22.0,Noida,Uttar Pradesh,2023-07-27,Regular
100488,Rohit Reddy,Male,28.0,Gurgaon,Haryana,2022-10-23,New
100489,Rohit Mehta,Male,26.0,Kanpur,Uttar Pradesh,2021-10-13,Premium
100490,Rohit Yadav,male,65.0,Bengaluru,Karnataka,2023-08-30,New
100491,Sneha Verma,Female,30.0,Hyderabad,Telangana,2024-01-15,Premium
100492,Priya Verma,Female,68.0,Jaipur,Rajasthan,2021-09-10,Regular
100493,Neha Jain,Male,18.0,Bengaluru,Karnataka,2021-10-08,Premium
100494,Vikas Gupta,F,45.0,Kolkata,West Bengal,2022-11-10,Regular
100495,Amit Kumar,Male,54.0,Surat,Gujarat,2023-10-17,Premium
100496,Kavita Jain,Male,18.0,Gurgaon,Haryana,2024-02-12,New
100497,Anjali Thakur,Male,37.0,Kolkata,West Bengal,2021-08-06,Regular
100498,Priya Thakur,Female,43.0,Ranchi,Jharkhand,2021-09-20,VIP
100499,Rohit Mishra,Male,69.0,Surat,Gujarat,2023-04-26,Premium
100500,Vivek Kumar,male,35.0,Jaipur,Rajasthan,2025-06-01,Regular
100501,Rahul Yadav,Male,58.0,Mumbai,Maharashtra,2023-11-25,Regular
100502,Karan Gupta,Male,26.0,Ahmedabad,Gujarat,2025-04-22,New
100503,Sneha Verma,Male,27.0,Chennai,Tamil Nadu,2022-04-28,New
100504,Arjun Verma,Male,59.0,Ranchi,Jharkhand,2021-08-22,Regular
100505,Sanjay Chauhan,Female,27.0,Lucknow,Uttar Pradesh,2024-02-01,New
100506,Sneha Chauhan,Male,41.0,Gurgaon,Haryana,2023-05-30,New
100507,Rohit Joshi,Female,55.0,Bhopal,Madhya Pradesh,2024-03-05,New
100508,Arjun Das,Male,42.0,Jaipur,Rajasthan,2022-12-18,Regular
100509,Ayesha Reddy,Male,37.0,Gurgaon,Haryana,2024-04-12,Regular
100510,Aditya Das,female,63.0,Ahmedabad,Gujarat,2025-12-08,Regular
100511,Kavita Jain,Female,67.0,Pune,Maharashtra,2024-02-15,New
100512,Riya Sharma,Female,41.0,Surat,Gujarat,2023-03-12,New
100513,Manish Yadav,F,66.0,Surat,Gujarat,2024-04-28,New
100514,Sneha Yadav,male,51.0,Patna,Bihar,2023-03-26,New
100515,Karan Das,Female,28.0,Gurgaon,Haryana,2023-05-03,Premium
100516,Riya Sharma,Male,33.0,Mumbai,Maharashtra,2022-09-23,Regular
100517,Anjali Kumar,Female,60.0,Delhi,Delhi,2024-09-19,VIP
100518,Simran Jain,male,46.0,Lucknow,Uttar Pradesh,2023-09-23,Premium
100519,Kavita Patel,Male,34.0,Chandigarh,Chandigarh,2022-11-03,Regular
100520,Kavita Gupta,Male,40.0,,Maharashtra,2023-08-04,Regular
100521,Neha Malhotra,Male,18.0,Ahmedabad,Gujarat,2025-10-02,VIP
100522,Simran Mishra,Male,31.0,Indore,Madhya Pradesh,2025-06-08,New
100523,Vivek Mishra,Male,31.0,Indore,Madhya Pradesh,2021-09-18,Premium
100524,Karan Singh,Female,62.0,Ranchi,Jharkhand,2024-12-03,Regular
100525,Vikas Das,male,19.0,Surat,Gujarat,2023-09-25,New
100526,Ayesha Das,Female,25.0,Noida,Uttar Pradesh,2021-01-20,New
100527,Manish Sharma,Female,54.0,Chandigarh,Chandigarh,2022-11-06,New
100528,Vivek Mehta,Male,47.0,Chandigarh,Chandigarh,2022-08-23,Premium
100529,Nisha Roy,Female,65.0,Chandigarh,Chandigarh,2022-03-30,New
100530,Aditya Mishra,Male,18.0,Bhopal,Madhya Pradesh,2021-07-17,Regular
100531,Sneha Thakur,Male,32.0,Kolkata,West Bengal,2025-02-11,Regular
100532,Sanjay Das,female,61.0,Ranchi,Jharkhand,2022-07-30,New
100533,Vikas Thakur,Male,48.0,Kanpur,Uttar Pradesh,2024-10-15,Regular
100534,Riya Verma,Female,101.0,Bengaluru,Karnataka,2025-01-07,Regular
100535,Rohit Malhotra,,48.0,Ranchi,Jharkhand,2021-04-21,Regular
100536,Kavita Reddy,F,32.0,Surat,Gujarat,2025-08-09,Premium
100537,Kavita Kumar,Male,57.0,Mumbai,Maharashtra,2025-10-15,Premium
100538,Karan Gupta,Male,40.0,Chandigarh,Chandigarh,2023-07-11,Regular
100539,Arjun Das,,58.0,Kolkata,West Bengal,2024-12-10,Regular
100540,Nisha Sharma,female,20.0,Delhi,Delhi,2022-05-28,Regular
100541,Pooja Khan,Male,60.0,Ranchi,Jharkhand,2024-07-28,Regular
100542,Kavita Malhotra,Female,62.0,Gurgaon,Haryana,2023-05-17,Regular
100543,Sneha Agarwal,Male,53.0,Bhopal,Madhya Pradesh,2023-06-04,Premium
100544,Manish Patel,Female,65.0,Chennai,Tamil Nadu,2022-04-22,New
100545,Amit Roy,Male,25.0,Ahmedabad,Gujarat,2025-08-02,Premium
100546,Rohit Singh,F,40.0,Delhi,Delhi,2024-09-11,New
100547,Kavita Khan,female,24.0,Surat,Gujarat,2023-02-07,Regular
100548,Anjali Verma,Female,33.0,Chennai,Tamil Nadu,2025-07-03,New
100549,Anjali Reddy,Male,65.0,Kolkata,West Bengal,2021-08-20,Regular
100550,Priya Jain,Female,25.0,Pune,Maharashtra,2025-06-20,Regular
100551,Amit Kumar,Female,49.0,Bengaluru,Karnataka,2024-11-28,Regular
100552,Kavita Chauhan,Male,25.0,Noida,Uttar Pradesh,2024-02-22,Regular
100553,Vivek Reddy,Male,53.0,Ranchi,Jharkhand,2025-10-05,Premium
100554,Nisha Jain,Female,42.0,Lucknow,Uttar Pradesh,2023-02-26,New
100555,Priya Yadav,male,62.0,Pune,Maharashtra,2024-06-02,New
100556,Vivek Khan,female,38.0,Patna,Bihar,2022-11-23,Premium
100557,Sneha Chauhan,Male,23.0,Jaipur,Delhi ,2023-05-23,Premium
100558,Aditya Jain,Female,63.0,Patna,Bihar,2024-01-31,Regular
100559,Ayesha Yadav,M,55.0,Bengaluru,Karnataka,2024-11-24,New
100560,Anjali Khan,female,55.0,Surat,Gujarat,2021-05-21,New
100561,Rahul Sinha,Male,44.0,Surat,Gujarat,2025-10-31,New
100562,Ayesha Jain,Female,33.0,Kolkata,West Bengal,2024-09-11,New
100563,Riya Roy,Male,55.0,Surat,Gujarat,2024-12-09,New
100564,Vivek Sinha,Male,50.0,Indore,Madhya Pradesh,2024-04-15,New
100565,Manish Khan,Male,26.0,Jaipur,Rajasthan,2025-10-22,Premium
100566,Nisha Agarwal,Female,22.0,Lucknow,Uttar Pradesh,2023-03-20,Regular
100567,Riya Verma,Female,24.0,Lucknow,Uttar Pradesh,2025-10-15,New
100568,Aditya Thakur,Male,52.0,Surat,Gujarat,2025-11-25,New
100569,Manish Das,Female,38.0,Kolkata,West Bengal,2024-04-11,Regular
100570,Sanjay Kumar,Female,18.0,Jaipur,Rajasthan,2024-01-17,Premium
100571,Riya Sharma,F,26.0,Mumbai,Maharashtra,2023-05-21,Regular
100572,Arjun Verma,male,57.0,Delhi,Delhi,2023-02-01,New
100573,Karan Chauhan,Female,53.0,Chandigarh,Chandigarh,2021-05-18,New
100574,Riya Mishra,,25.0,Mumbai,Maharashtra,2022-01-11,Regular
100575,Nisha Mehta,male,43.0,Pune,Maharashtra,2022-07-30,Regular
100576,Anjali Khan,Female,28.0,Noida,Uttar Pradesh,2024-10-21,Regular
100577,Vikas Agarwal,male,31.0,Chandigarh,Chandigarh,2021-10-25,Regular
100578,Arjun Verma,Female,44.0,Bhopal,Madhya Pradesh,2024-12-25,Premium
100579,Neha Patel,Female,27.0,Gurgaon,Haryana,2022-06-07,Regular
100580,Karan Reddy,Female,57.0,Nagpur,Maharashtra,2022-08-11,New
100581,Aditya Sharma,Male,64.0,Bengaluru,Karnataka,2022-08-24,Regular
100582,Riya Roy,Male,54.0,Noida,Uttar Pradesh,2023-03-18,Premium
100583,Priya Yadav,Male,60.0,Jaipur,Rajasthan,2023-10-21,Regular
100584,Arjun Joshi,Female,57.0,Gurgaon,Haryana,2023-02-08,Premium
100585,Vivek Gupta,Female,63.0,Jaipur,Rajasthan,2025-07-31,New
100586,Ayesha Sharma,M,35.0,Chandigarh,Chandigarh,2021-04-03,New
100587,Sanjay Patel,Female,66.0,Kolkata,West Bengal,2021-09-01,Regular
100588,Priya Jain,Male,33.0,Bengaluru,Karnataka,2025-01-01,Premium
100589,Riya Chauhan,Male,26.0,Delhi,Delhi,2025-07-17,New
100590,Vivek Roy,Male,21.0,Ahmedabad,Gujarat,2023-08-03,Regular
100591,Neha Malhotra,Male,45.0,Mumbai,Maharashtra,2025-11-12,Regular
100592,Rohit Jain,Female,31.0,Noida,Uttar Pradesh,2025-01-09,Regular
100593,Simran Agarwal,F,24.0,Kanpur,Uttar Pradesh,2022-08-12,New
100594,Karan Thakur,Male,29.0,Pune,Maharashtra,2025-12-11,New
100595,Sneha Sharma,Male,66.0,Chandigarh,Chandigarh,2024-01-22,Regular
100596,Rohit Mehta,Female,49.0,Kolkata,West Bengal,2025-02-14,Regular
100597,Ayesha Khan,female,29.0,Jaipur,Rajasthan,2022-03-07,Regular
100598,Kavita Das,Female,28.0,Bengaluru,Karnataka,2022-08-09,New
100599,Pooja Joshi,Female,33.0,Noida,Uttar Pradesh,2024-07-28,New
100600,Kavita Chauhan,Female,41.0,Mumbai,Maharashtra,2021-03-30,Regular
100601,Rohit Joshi,female,64.0,Noida,Uttar Pradesh,2021-05-19,Regular
100602,Sneha Gupta,Male,53.0,Mumbai,Maharashtra,2021-02-02,New
100603,Nisha Singh,M,34.0,Bhopal,Madhya Pradesh,2023-01-24,Regular
100604,Vivek Mehta,M,52.0,Lucknow,Uttar Pradesh,2022-07-17,New
100605,Ayesha Reddy,Female,34.0,Surat,Gujarat,2025-03-28,New
100606,Arjun Kumar,Female,55.0,Noida,Delhi ,2021-02-05,New
100607,Manish Verma,female,41.0,Ahmedabad,Gujarat,2024-08-27,Premium
100608,Vivek Thakur,Male,46.0,Bengaluru,Karnataka,2025-01-28,VIP
100609,Anjali Malhotra,Female,65.0,Delhi,Delhi,2021-11-05,Regular
100610,Ayesha Malhotra,Male,36.0,Jaipur,Rajasthan,2022-02-15,New
100611,Simran Malhotra,male,36.0,Hyderabad,Telangana,2025-03-12,New
100612,Priya Gupta,,45.0,Pune,Maharashtra,2024-10-09,Regular
100613,Simran Jain,,56.0,Pune,Maharashtra,2021-03-17,Regular
100614,Sneha Patel,,22.0,Kanpur,Uttar Pradesh,2025-03-14,Regular
100615,Simran Chauhan,Female,68.0,Ranchi,Jharkhand,2023-07-31,New
100616,Pooja Sinha,Female,32.0,Kanpur,Uttar Pradesh,2025-03-12,Premium
100617,Manish Joshi,F,57.0,Bhopal,Madhya Pradesh,2024-09-08,New
100618,Ayesha Sinha,female,29.0,Surat,Gujarat,2023-12-08,Regular
100619,Amit Patel,Female,23.0,Nagpur,Maharashtra,2021-07-07,Premium
100620,Rahul Thakur,female,,Gurgaon,Haryana,2021-04-06,Regular
100621,Karan Kumar,male,35.0,Chandigarh,Chandigarh,2023-12-15,Premium
100622,Rohit Das,female,,Mumbai,Maharashtra,2025-12-22,Regular
100623,Rahul Sinha,male,64.0,Kanpur,Uttar Pradesh,2023-07-28,Premium
100624,Karan Joshi,Female,48.0,Kolkata,West Bengal,2022-09-12,Premium
100625,Vivek Das,Male,41.0,Patna,Bihar,2025-11-28,New
100626,Aditya Chauhan,Male,68.0,Kolkata,West Bengal,2022-02-18,Regular
100627,Amit Sharma,female,49.0,Ahmedabad,Gujarat,2024-03-31,New
100628,Karan Roy,Female,58.0,Ranchi,Jharkhand,2023-11-29,Premium
100629,Rohit Mishra,Male,57.0,Ahmedabad,Gujarat,2022-07-09,New
100630,Amit Sinha,Female,22.0,Pune,Maharashtra,2023-07-24,New
100631,Vikas Sinha,F,27.0,Chennai,Tamil Nadu,2023-11-10,Regular
100632,Aditya Das,Male,57.0,Kanpur,Uttar Pradesh,2025-01-31,Regular
100633,Aditya Reddy,Male,20.0,Bhopal,Madhya Pradesh,2021-04-09,Regular
100634,Rohit Thakur,Female,40.0,Ahmedabad,Gujarat,2022-02-06,Regular
100635,Manish Sharma,Female,38.0,Ranchi,Jharkhand,2023-06-20,Premium
100636,Anjali Jain,Female,53.0,Surat,Gujarat,2023-07-10,New
100637,Neha Yadav,,65.0,Bhopal,Madhya Pradesh,2021-06-07,Premium
100638,Manish Jain,Male,22.0,Ranchi,Jharkhand,2022-06-09,Regular
100639,Nisha Chauhan,Male,33.0,Kolkata,West Bengal,2021-12-15,Regular
100640,Ayesha Reddy,Male,36.0,Kolkata,West Bengal,2021-10-08,Premium
100641,Sneha Malhotra,Male,67.0,Jaipur,Rajasthan,2022-08-25,Regular
100642,Nisha Sharma,Female,20.0,Indore,Madhya Pradesh,2023-12-29,New
100643,Arjun Gupta,Female,30.0,Patna,Bihar,2021-02-13,New
100644,Simran Kumar,F,25.0,Delhi,Delhi,2021-02-09,New
100645,Arjun Mishra,Female,26.0,Ranchi,Jharkhand,2022-07-13,Premium
100646,Sneha Roy,Female,63.0,Delhi,Delhi,2025-01-17,Premium
100647,Amit Agarwal,,36.0,Chennai,Tamil Nadu,2024-09-29,New
100648,Riya Thakur,female,47.0,Mumbai,Maharashtra,2025-08-02,Premium
100649,Manish Patel,Female,53.0,Pune,Maharashtra,2025-04-14,VIP
100650,Pooja Malhotra,Male,41.0,Gurgaon,Haryana,2021-10-28,Premium
100651,Nisha Sinha,male,48.0,Kanpur,Uttar Pradesh,2023-04-23,Regular
100652,Manish Kumar,Male,25.0,Bengaluru,Karnataka,2021-07-14,New
100653,Sanjay Thakur,Female,34.0,Jaipur,Rajasthan,2023-11-15,Regular
100654,Karan Jain,Female,47.0,Ranchi,Jharkhand,2024-01-13,Regular
100655,Pooja Gupta,female,40.0,Kolkata,West Bengal,2023-04-26,New
100656,Amit Jain,M,61.0,Bhopal,Madhya Pradesh,2023-04-27,New
100657,Nisha Das,,69.0,Surat,Gujarat,2025-11-06,Regular
100658,Ayesha Das,Male,27.0,Chennai,Tamil Nadu,2025-12-26,New
100659,Rohit Mishra,Female,49.0,Noida,Uttar Pradesh,2025-10-24,New
100660,Karan Chauhan,Male,37.0,Bengaluru,Karnataka,2024-03-24,Regular
100661,Karan Malhotra,Female,47.0,Pune,Maharashtra,2021-11-17,Regular
100662,Manish Das,Male,34.0,Indore,Madhya Pradesh,2024-01-20,Premium
100663,Arjun Roy,female,29.0,Nagpur,Maharashtra,2024-01-18,New
100664,Kavita Malhotra,Female,,Ranchi,Jharkhand,2021-01-02,VIP
100665,Sanjay Sinha,Male,20.0,Indore,Madhya Pradesh,2022-07-07,Premium
100666,Rohit Agarwal,Male,49.0,Noida,Uttar Pradesh,2021-04-01,Regular
100667,Vivek Gupta,,68.0,Nagpur,Maharashtra,2022-12-21,VIP
100668,Vikas Verma,Female,58.0,Delhi,Delhi,2023-04-14,Regular
100669,Rohit Agarwal,Male,63.0,Delhi,Delhi,2025-01-10,Regular
100670,Sanjay Verma,Female,38.0,Bhopal,Madhya Pradesh,2023-07-30,Premium
100671,Sneha Joshi,Female,57.0,Kanpur,Uttar Pradesh,2021-11-25,Regular
100672,Sneha Khan,male,46.0,Kanpur,Uttar Pradesh,2021-04-07,Regular
100673,Rohit Sinha,Male,51.0,Patna,Bihar,2021-01-22,Regular
